time,open,high,low,close
1771192800,125.21,126.24,123.96,125.81
1771200000,125.8,126.59,125.31,125.84
1771207200,125.84,126.42,125.46,126.42
1771214400,126.42,127.66,124.89,125.44
1771221600,125.42,127.29,125.37,126.67
1771228800,126.67,128.05,126.66,127.12
1771236000,127.12,127.86,125.05,126.32
1771243200,126.33,129.36,125.53,126.01
1771250400,126,126.91,123.21,123.83
1771257600,123.83,125.44,123.7,125.06
1771264800,125.07,125.94,124.7,124.93
1771272000,124.92,127.14,124.45,127
1771279200,127,127.28,126.13,127.04
1771286400,127.04,127.64,126.42,126.46
1771293600,126.45,127.81,125.82,126.45
1771300800,126.44,126.62,123.84,124.66
1771308000,124.67,125.53,124.67,125.49
1771315200,125.49,126.1,124.4,124.73
1771322400,124.72,125.03,123.83,124.57
1771329600,124.56,128.91,124.49,128
1771336800,127.98,129.06,124.85,126.84
1771344000,126.85,130.77,125.92,126.88
1771351200,126.87,128.94,126.22,127.57
1771358400,127.57,127.78,126.42,127.13
1771365600,127.12,127.37,126.25,126.59
1771372800,126.6,126.94,124.86,125.27
1771380000,125.26,127.4,125.23,127.22
1771387200,127.21,127.4,126.34,126.73
1771394400,126.74,128.37,126.71,127.78
1771401600,127.79,129.31,125.66,127.07
1771408800,127.08,127.62,125.56,126.96
1771416000,126.97,127.8,125.16,125.87
1771423200,125.87,128.7,124.85,127.56
1771430400,127.54,127.54,125.2,125.77
1771437600,125.78,126.24,121.25,121.71
1771444800,121.71,123.24,120.82,122.42
1771452000,122.43,123.31,122.2,122.98
1771459200,122.98,123.89,122.32,123.62
1771466400,123.62,124.35,123.3,123.84
1771473600,123.84,124.21,122.63,123.29
1771480800,123.28,124.67,123.22,123.73
1771488000,123.72,123.72,122.13,122.66
1771495200,122.66,122.84,121.87,122.53
1771502400,122.52,122.88,119.94,120.59
1771509600,120.58,123.19,120.54,122.45
1771516800,122.44,123.8,121.12,121.67
1771524000,121.66,123.98,121.52,123.42
1771531200,123.43,124.05,122.89,123.5
1771538400,123.51,125.16,122.71,124.84
1771545600,124.84,126.93,124.29,124.49
1771552800,124.5,125.15,123.65,123.77
1771560000,123.78,125.05,122.64,124.24
1771567200,124.25,124.52,123.55,124.03
1771574400,124.04,125.62,123.99,125.01
1771581600,125.01,126.6,123.99,124.67
1771588800,124.68,124.78,115.53,115.59
1771596000,115.59,120,114.6,117.6
1771603200,117.6,119.15,115.12,117.57
1771610400,117.58,118.13,116.38,116.95
1771617600,116.95,117.51,116.36,117.51
1771624800,117.49,117.53,115.59,115.94
1771632000,115.94,115.96,114.64,114.98
1771639200,114.99,116.89,114.99,116.16
1771646400,116.15,117.17,115.89,117.17
1771653600,117.18,119.89,117.09,118.95
1771660800,118.95,121.86,118.42,120.56
1771668000,120.57,122.96,120.34,122.35
1771675200,122.36,123.59,121.76,123.19
1771682400,123.19,124.99,121.62,121.71
1771689600,121.73,124.28,120.82,123.9
1771696800,123.9,123.9,123.15,123.41
1771704000,123.42,123.73,121.93,122.18
1771711200,122.16,122.37,121.41,121.49
1771718400,121.5,121.6,119.81,120.47
1771725600,120.47,120.97,119.25,119.4
1771732800,119.4,119.59,118.77,119.16
1771740000,119.15,119.4,118.8,118.91
1771747200,118.91,119.2,118.41,119.18
1771754400,119.18,119.89,119.14,119.61
1771761600,119.6,119.69,117.68,118.03
1771768800,118.03,118.82,117.47,118.48
1771776000,118.47,118.57,117.22,117.71
1771783200,117.7,118,117.46,117.95
1771790400,117.95,118.01,117.09,117.8
1771797600,117.8,118.44,117.43,117.95
1771804800,117.96,118.36,111.51,111.96
1771812000,111.97,113.12,111.3,112.18
1771819200,112.18,114.06,111.9,113.76
1771826400,113.77,115.84,113.69,114.71
1771833600,114.7,117.99,114.25,117.8
1771840800,117.81,118.15,117.19,117.38
1771848000,117.37,119.8,116.91,118.58
1771855200,118.59,119.01,116.75,117.11
1771862400,117.1,117.15,113.33,114.8
1771869600,114.79,116.25,113.82,114.47
1771876800,114.46,115.6,113.58,115.17
1771884000,115.18,115.74,114.44,114.62
1771891200,114.63,115.51,112.5,114.23
1771898400,114.24,115.05,112.11,112.65
1771905600,112.66,113.67,111.61,112.65
1771912800,112.64,113.12,112,112.88
1771920000,112.88,113.9,112.33,113.01
1771927200,113.02,113.5,112.87,113.32
1771934400,113.33,113.65,111.87,112.7
1771941600,112.69,115.29,111.54,115.04
