time,open,high,low,close
1769040000,159.47,161.9,159.41,159.96
1769054400,159.95,160.97,159.24,159.33
1769068800,159.34,160.69,158.75,159.12
1769083200,159.11,160.04,155.11,156.44
1769097600,156.44,158.6,156.2,157.99
1769112000,157.98,158.15,156.17,157.28
1769126400,157.29,158.94,156.91,158.6
1769140800,158.62,159.7,157.47,158.42
1769155200,158.42,158.66,156.35,158.12
1769169600,158.11,158.58,154.82,158.29
1769184000,158.31,161.4,157.05,157.46
1769198400,157.46,157.83,155.51,157.08
1769212800,157.08,157.61,156.71,157.29
1769227200,157.3,158.14,157.01,157.7
1769241600,157.69,157.74,155.82,155.94
1769256000,155.93,156.84,155.51,155.69
1769270400,155.68,156.58,155.34,155.76
1769284800,155.76,156.92,155.75,156.22
1769299200,156.22,156.8,154.69,154.97
1769313600,154.96,155.67,154.57,155.16
1769328000,155.17,155.69,154.25,154.72
1769342400,154.71,155.09,152.95,153.36
1769356800,153.35,153.35,145.52,146.22
1769371200,146.21,148.12,145.58,147.96
1769385600,147.95,152.22,147.61,149.96
1769400000,149.97,152.63,149.97,152.34
1769414400,152.35,153.57,150.85,151.63
1769428800,151.65,154.89,151.18,152.66
1769443200,152.66,154.8,151.68,153.59
1769457600,153.6,155.25,152.52,154.21
1769472000,154.22,154.94,153.5,154.43
1769486400,154.42,155.36,153.65,154.04
1769500800,154.01,155.04,153.13,153.74
1769515200,153.74,156.57,153.23,154.81
1769529600,154.81,157.9,152.91,156.24
1769544000,156.24,159.86,156.21,159.01
1769558400,159.02,159.97,157.46,158.43
1769572800,158.42,159.19,156.4,158.28
1769587200,158.27,162.96,157.98,162.9
1769601600,162.9,163.94,159.9,160.47
1769616000,160.48,161.8,158.83,160.08
1769630400,160.07,161.49,158.52,160.2
1769644800,160.2,160.35,156.65,156.86
1769659200,156.85,157.38,155.75,156.74
1769673600,156.78,157.32,153.65,153.96
1769688000,153.96,155.17,145.29,147.31
1769702400,147.29,149.49,143.13,145.23
1769716800,145.24,148.05,144.94,147.26
1769731200,147.26,147.8,139.81,142.64
1769745600,142.64,144.5,139.86,142
1769760000,142,143.58,139.99,142.93
1769774400,142.92,143.09,138.64,139.79
1769788800,139.78,141.95,135.44,140.32
1769803200,140.33,140.36,137.33,138.01
1769817600,138.02,138.61,137.17,137.85
1769832000,137.84,138.54,135.5,136.32
1769846400,136.33,136.8,132.94,134.58
1769860800,134.56,134.65,127.96,132.22
1769875200,132.21,132.87,115.66,123.44
1769889600,123.44,129.75,122.55,129.05
1769904000,129.05,130.42,128.45,129.05
1769918400,129.06,129.81,126.62,127.35
1769932800,127.35,128.26,125.44,127.14
1769947200,127.15,127.31,122.39,124.02
1769961600,124.03,126.92,122.98,124.73
1769976000,124.72,126.57,121.49,124.23
1769990400,124.24,127.46,120.4,125.07
1770004800,125.08,126.78,120.57,124.9
1770019200,124.89,127.99,124.81,127.12
1770033600,127.13,131.03,127.13,129.67
1770048000,129.68,130.33,127.78,127.91
1770062400,127.91,128.96,126.66,128.38
1770076800,128.38,128.66,125.65,128.06
1770091200,128.05,129.01,126.72,128.44
1770105600,128.44,129.15,125.72,126.67
1770120000,126.67,129.41,125.62,129
1770134400,129,129.06,120.89,127.42
1770148800,127.42,131.04,124.22,125.29
1770163200,125.29,128.65,124.54,128.03
1770177600,128.03,128.4,126.71,127.92
1770192000,127.91,128.8,125.44,126.9
1770206400,126.91,127.07,121.06,122.64
1770220800,122.65,125.54,119.5,125.23
1770235200,125.24,125.47,121.09,123.75
1770249600,123.75,125.52,121.4,121.73
1770264000,121.74,122.48,119.13,120.12
1770278400,120.13,122.77,116.85,118.31
1770292800,118.31,120.35,110.34,112.56
1770307200,112.57,115.93,109.32,109.8
