time,open,high,low,close
1773118800,109.23,109.64,108.59,108.81
1773122400,108.81,109.46,108.34,109.33
1773126000,109.32,110.89,108.98,110.88
1773129600,110.88,112.65,110.88,111.93
1773133200,111.92,113.01,111.83,112.85
1773136800,112.85,113,111.69,112.19
1773140400,112.2,112.21,111.21,111.36
1773144000,111.36,111.9,110.85,111.77
1773147600,111.78,112.88,110.38,111.09
1773151200,111.1,114.14,109.71,114.08
1773154800,114.11,114.73,113.26,114.43
1773158400,114.43,114.71,113.72,113.97
1773162000,113.96,114.81,113.4,113.58
1773165600,113.58,113.86,111.43,111.77
1773169200,111.77,112.24,110.82,111.55
1773172800,111.55,112.18,111.52,112.09
1773176400,112.08,112.4,110.53,110.77
1773180000,110.77,111.45,110.32,111.2
1773183600,111.18,111.88,111.16,111.73
1773187200,111.73,112.17,111.23,111.34
1773190800,111.34,111.45,110.55,111.03
1773194400,111.04,111.28,109.74,110.47
1773198000,110.46,110.79,109.67,109.9
1773201600,109.91,110.74,109.62,110.68
1773205200,110.69,110.81,108.94,109.05
1773208800,109.04,109.99,109,109.73
1773212400,109.72,110.09,108.9,109.05
1773216000,109.06,109.91,109.06,109.64
1773219600,109.63,109.99,109.22,109.35
1773223200,109.34,110.42,109.31,110.01
1773226800,110.01,110.35,109.64,109.73
1773230400,109.72,111.51,109.41,110.83
1773234000,110.82,114.03,110.69,111.93
1773237600,111.94,113.6,111.92,112.23
1773241200,112.23,112.34,109.53,111.35
1773244800,111.34,112.4,110.81,112.03
1773248400,112.04,113.05,111.43,111.99
1773252000,111.96,112.72,111.83,112.42
1773255600,112.42,112.76,111.84,112.25
1773259200,112.24,112.24,111.09,111.47
1773262800,111.47,111.71,111.12,111.55
1773266400,111.56,112.13,110.75,110.97
1773270000,110.96,111.2,109.98,110.3
1773273600,110.3,110.52,109.85,110.25
1773277200,110.25,110.25,108.98,109.05
1773280800,109.04,109.38,108.08,108.17
1773284400,108.17,108.82,107.88,107.99
1773288000,107.99,108.56,107.96,107.99
1773291600,107.98,108.17,107.52,107.99
1773295200,107.99,108.5,107.78,108.47
1773298800,108.47,109.1,107.98,109.03
1773302400,109.02,109.73,108.72,109.24
1773306000,109.23,110.13,108.72,109.43
1773309600,109.43,111.11,109.37,111.02
1773313200,110.99,111.1,110.39,110.56
1773316800,110.57,111,110.32,110.35
1773320400,110.35,110.66,108.28,108.86
1773324000,108.86,109.83,107,107.83
1773327600,107.84,110.31,107.54,109.74
1773331200,109.73,110.44,108.71,110
1773334800,110.01,110.41,109.64,109.9
1773338400,109.91,110.17,109.21,109.56
1773342000,109.55,111.79,109.43,111.68
1773345600,111.67,111.77,111.07,111.21
