time,open,high,low,close
1768420800,146.8,147.73,145.84,146.69
1768435200,146.7,146.73,143.21,143.49
1768449600,143.49,145.29,143.28,144.99
1768464000,145,146,144.02,144.86
1768478400,144.85,145.65,141.78,143.48
1768492800,143.48,144.2,140.9,141.53
1768507200,141.53,142.66,141.02,142.4
1768521600,142.41,142.82,141.68,141.97
1768536000,141.97,143.63,141.39,142.95
1768550400,142.95,143.55,142.71,143.14
1768564800,143.14,143.86,140.26,140.78
1768579200,140.77,144.52,140.65,144.18
1768593600,144.17,145.55,143.49,144.89
1768608000,144.9,144.99,144.2,144.37
1768622400,144.36,144.5,143.64,143.64
1768636800,143.64,144.65,143.32,144
1768651200,144,144.35,143.6,144.33
1768665600,144.33,144.55,143.64,144.27
1768680000,144.26,144.58,143.51,143.72
1768694400,143.73,144,141.95,142.83
1768708800,142.82,143.04,142.03,142.11
1768723200,142.12,142.65,141.93,142.39
1768737600,142.39,142.73,141.5,142
1768752000,141.99,143.25,141.75,142.27
1768766400,142.28,143.04,137.74,137.87
1768780800,137.87,137.87,130,133.94
1768795200,133.93,134.09,132.71,133.47
1768809600,133.47,134.37,133.28,134.13
1768824000,134.12,134.19,133.27,133.55
1768838400,133.55,134.71,133.48,134.45
1768852800,134.46,135.16,132.74,133.44
1768867200,133.44,134.63,133.07,134.24
1768881600,134.25,134.27,130.56,130.62
1768896000,130.62,130.8,128.36,128.81
1768910400,128.81,129.77,127.24,127.86
1768924800,127.86,128.59,126.3,127.25
1768939200,127.24,128.08,124.68,125.8
1768953600,125.81,127.86,125.75,127.61
1768968000,127.61,128.75,127.45,127.62
1768982400,127.61,128.19,126.8,126.94
1768996800,126.94,131.18,126.17,130.43
1769011200,130.43,131.68,125.26,131.5
1769025600,131.49,132.17,129.16,129.54
1769040000,129.53,130.62,129.53,129.86
1769054400,129.85,130.5,129.75,129.81
1769068800,129.8,130.35,129.35,130.11
1769083200,130.11,130.94,126.73,127.41
1769097600,127.42,129.37,126.92,129.26
1769112000,129.26,129.76,128.02,128.47
1769126400,128.47,128.98,128.08,128.76
1769140800,128.76,129.29,127.23,127.93
1769155200,127.93,128,126.94,127.54
1769169600,127.54,128.1,125.28,127.9
1769184000,127.9,130.2,127.46,128.08
1769198400,128.08,128.26,126.54,127.43
1769212800,127.43,128.12,127.29,127.91
1769227200,127.91,128.11,126.89,127.11
1769241600,127.12,127.4,126.93,127.17
1769256000,127.17,127.41,126.8,126.85
1769270400,126.85,127.51,126.64,127.3
1769284800,127.3,127.76,127.1,127.21
1769299200,127.22,127.46,126.35,126.64
1769313600,126.64,127,126.35,126.47
1769328000,126.47,127.2,125.98,126.77
1769342400,126.77,127.12,125.48,125.59
1769356800,125.58,125.58,117.15,117.96
1769371200,117.96,119.45,117.38,118.85
1769385600,118.85,122.77,118.53,121.57
1769400000,121.58,123.62,121.57,122.89
1769414400,122.9,123.59,121.76,122.5
1769428800,122.51,125.2,122.35,123.53
1769443200,123.53,125.6,123.03,124.31
1769457600,124.31,124.88,123.42,124.24
1769472000,124.24,125.17,123.73,124.51
1769486400,124.51,125.15,124,124.52
1769500800,124.52,124.79,123.57,124.12
1769515200,124.12,125.06,123.12,125.01
1769529600,125.01,126.79,123.55,125.85
1769544000,125.84,127.84,125.73,127.19
1769558400,127.18,127.52,126.65,126.96
1769572800,126.96,127.54,126.45,127.1
1769587200,127.09,128.34,125.97,128.17
1769601600,128.16,128.25,125.52,126.07
1769616000,126.06,127.04,125.26,126.01
1769630400,126,126.68,124.78,125.35
1769644800,125.34,125.51,122.7,123.07
1769659200,123.07,123.98,122.5,123.78
1769673600,123.78,123.93,122.66,122.76
1769688000,122.76,123.34,116.12,117.69
1769702400,117.69,119.96,115.39,116.84
1769716800,116.84,117.91,116.56,117.82
1769731200,117.82,118.14,112.14,114.43
1769745600,114.44,116.13,113.01,115.78
1769760000,115.78,117.28,114.67,117.08
1769774400,117.08,117.64,114.58,116.8
1769788800,116.8,119.12,114.34,118.3
1769803200,118.29,118.43,116.52,117.59
1769817600,117.6,118.66,117.39,118.39
1769832000,118.39,118.85,117.2,117.37
1769846400,117.38,117.53,114.29,116.05
1769860800,116.06,116.19,108.23,108.65
1769875200,108.65,109.83,96.4,101.78
1769889600,101.77,106.55,100.4,105.58
1769904000,105.58,106.43,104.23,104.97
1769918400,104.97,106.02,103.96,105.2
1769932800,105.2,106.06,103.59,105.05
1769947200,105.06,106.69,100.21,101.69
1769961600,101.7,104.27,100.93,101.94
1769976000,101.94,102.88,98.02,100.79
1769990400,100.78,103.14,95.95,100.07
1770004800,100.08,102.43,97.07,101.43
1770019200,101.42,103.45,101.36,102.78
1770033600,102.78,106.12,102.39,104.7
1770048000,104.69,105.78,103.51,103.89
1770062400,103.88,105.2,103.32,104.55
1770076800,104.54,104.67,102.18,104.16
1770091200,104.17,105.1,102.96,104.7
1770105600,104.7,105.04,102.5,103.01
1770120000,103.01,103.65,100.41,102.56
1770134400,102.56,102.56,96.64,99.02
1770148800,99.01,102.07,97.21,97.89
1770163200,97.89,99.67,97.17,99.13
1770177600,99.12,99.35,96.46,97.9
1770192000,97.91,97.96,94.71,96.11
1770206400,96.12,96.73,91.31,92.79
1770220800,92.8,94.71,90,94.38
1770235200,94.38,94.5,89.3,92.12
1770249600,92.11,92.89,90.24,91.15
1770264000,91.14,92.11,89.68,90.54
