time,open,high,low,close
1769644800,3008.37,3008.85,2943.44,2955.8
1769655600,2953.33,2967.06,2925.57,2946.9
1769666400,2948.07,2965.28,2940.06,2949.18
1769677200,2948.02,2951.99,2919.75,2925.84
1769688000,2926.53,2935.62,2872.76,2873.02
1769698800,2866.32,2866.32,2790.22,2820.11
1769709600,2821.75,2829.31,2756.06,2801.57
1769720400,2803.16,2825.16,2803.16,2818.25
1769731200,2820.72,2825.05,2691.46,2732.8
1769742000,2731.65,2769.62,2730.7,2744.69
1769752800,2743.85,2748.09,2695.16,2733.94
1769763600,2736.88,2765.39,2707.59,2756.57
1769774400,2758.49,2762.61,2722.42,2734.11
1769785200,2733.71,2749.22,2693.38,2709.34
1769796000,2710.32,2757.84,2636.28,2676.72
1769806800,2677.75,2709.61,2675.24,2703.71
1769817600,2702.9,2710.18,2681.45,2698.68
1769828400,2699.5,2702.6,2687.53,2693.62
1769839200,2694.38,2695.43,2608.61,2640.84
1769850000,2642.89,2654.32,2632.02,2638.42
1769860800,2638.31,2640.93,2512.61,2536.5
1769871600,2533.29,2547.62,2379.99,2399.5
1769882400,2407.54,2426.46,2246.77,2380.7
1769893200,2382.36,2470.54,2372.23,2450.2
1769904000,2448.76,2473.8,2429.46,2451.51
1769914800,2451.79,2455.2,2424.89,2429.46
1769925600,2431.78,2437.03,2392.68,2411.72
1769936400,2410.92,2437.02,2376.25,2410.97
1769947200,2408.92,2409.7,2331.5,2370.73
1769958000,2370.2,2370.2,2284.17,2313.34
1769968800,2313.82,2375.56,2298.11,2315.04
1769979600,2316.56,2327.8,2220.63,2268.35
1769990400,2269.07,2320.15,2243.27,2260.51
1770001200,2261.34,2263.97,2165.62,2197.49
1770012000,2197.82,2257.05,2157.43,2248.41
1770022800,2248.49,2317.19,2238.26,2281.02
1770033600,2282.09,2366.02,2282.09,2327.47
1770044400,2321.59,2395.22,2320.81,2357.06
1770055200,2354.43,2356.07,2313.51,2320.54
1770066000,2321.85,2354.47,2321.07,2345.69
1770076800,2345.06,2357.49,2295.74,2298.08
1770087600,2298.52,2353.39,2284.15,2314.71
1770098400,2315.36,2331.89,2297.88,2315.61
1770109200,2316.78,2317.26,2269.85,2275.65
1770120000,2276.89,2315.04,2255.69,2256.46
1770130800,2258.13,2307.68,2193.1,2193.1
1770141600,2201.17,2330.67,2108.95,2298.64
1770152400,2299.12,2334.49,2212.87,2232.07
1770163200,2230.05,2278.93,2224.69,2250.13
1770174000,2250.23,2292.35,2248.53,2263.5
1770184800,2263.3,2290.51,2256.76,2278.11
1770195600,2278.29,2279.05,2224.47,2254.34
1770206400,2255.24,2260.06,2169.07,2169.81
1770217200,2165.12,2186.91,2096.29,2122.81
1770228000,2118.48,2190.27,2073.86,2168.47
1770238800,2169.86,2173.69,2087.13,2144.7
1770249600,2144.66,2166.93,2114.56,2121.13
1770260400,2126.92,2132.79,2074.14,2098.87
1770271200,2101.8,2119.96,2068.52,2109.09
1770282000,2111.06,2145.91,2060.03,2077.61
1770292800,2077.29,2099.79,2042.64,2044.14
1770303600,2040.6,2042.68,1925.86,1952.61
1770314400,1953.07,1965.02,1826.52,1866.65
1770325200,1885.79,1903,1815.68,1825.41
1770336000,1828.99,1940.65,1754.71,1906.84
1770346800,1903.73,1976.08,1879.81,1957.63
1770357600,1959.26,1967.96,1865.83,1873.66
1770368400,1874.79,1935.95,1872.02,1931.63
1770379200,1928.15,2001.2,1913.35,1978.18
1770390000,1971.82,2088.54,1963.03,2066.39
1770400800,2065.6,2092.8,2030.54,2053.78
1770411600,2056.21,2086.89,2043.39,2063.21
1770422400,2056.96,2065.73,2032.66,2059.06
