time,open,high,low,close
1770109200,128.16,128.53,125.72,126.67
1770120000,126.67,128.6,125.62,125.8
1770130800,125.79,129.41,123.08,123.13
1770141600,123.14,131.04,120.89,129.04
1770152400,129.05,130.46,124.22,125.29
1770163200,125.29,127.97,124.54,126.62
1770174000,126.63,128.65,126.45,127.18
1770184800,127.18,128.8,126.88,128.53
1770195600,128.55,128.63,125.44,126.9
1770206400,126.91,127.07,123.5,123.58
1770217200,123.57,124.91,119.88,121.63
1770228000,121.64,125.54,119.5,124.57
1770238800,124.56,125.25,121.09,123.75
1770249600,123.75,125.52,121.94,122.14
1770260400,122.15,123.15,119.62,120.96
1770271200,120.97,122.68,119.13,121.72
1770282000,121.73,122.77,116.85,118.31
1770292800,118.31,120.35,116.72,117.31
1770303600,117.31,117.72,110.31,111.82
1770314400,111.81,113.02,102.91,104.65
1770325200,104.65,108.12,98.64,100.97
1770336000,100.97,106.7,92.25,103.88
1770346800,103.89,107.88,103.1,107.36
1770357600,107.36,107.68,102.1,102.36
1770368400,102.35,107.48,101.91,106.43
1770379200,106.42,110.52,105.83,109.62
1770390000,109.63,115.4,108.92,114.14
1770400800,114.13,115.4,112.01,113.82
1770411600,113.83,115.34,113.16,114.02
1770422400,114.01,114.44,112.29,113.8
1770433200,113.82,116.42,113.74,114.8
1770444000,114.78,115.4,110.17,112.04
1770454800,112.05,112.45,110.14,111
1770465600,110.99,114.68,110.88,111.9
1770476400,111.91,115.79,111.69,113.85
1770487200,113.84,115.76,113.69,115.35
1770498000,115.35,115.52,113.55,113.97
1770508800,113.98,114.21,112.69,113.05
1770519600,113.05,113.28,112.13,112.7
1770530400,112.7,114.4,112.1,114.28
1770541200,114.29,115.13,112.2,114.96
1770552000,114.97,115.05,113.74,114.34
1770562800,114.33,114.6,111.02,113
1770573600,113.01,114.96,112.86,113.29
1770584400,113.28,115.21,111.41,112.52
1770595200,112.51,113.46,111.53,112.85
1770606000,112.86,114.93,112.81,114.83
1770616800,114.82,114.9,110.6,111.29
1770627600,111.3,111.59,108.95,110.22
1770638400,110.23,111.59,109.37,111.07
1770649200,111.06,115.02,110.56,114.51
1770660000,114.5,115.17,113.14,113.59
1770670800,113.6,113.77,111.94,112.7
