time,open,high,low,close
1770876000,615.65,618.08,614.25,615.25
1770883200,615.25,617.45,610.53,614.45
1770890400,614.45,620.87,613.64,617.69
1770897600,617.69,618.27,613.44,618.24
1770904800,618.24,618.28,607.72,609.2
1770912000,609.21,610.15,600.6,603.45
1770919200,603.45,612.32,602.03,608.13
1770926400,608.17,609.83,604,607.34
1770933600,607.36,616,605.95,614.29
1770940800,614.29,616.64,609.8,615.5
1770948000,615.5,616.3,607.5,608.85
1770955200,608.86,609.5,598.46,598.87
1770962400,598.87,601.12,592.49,598.11
1770969600,598.12,604.36,597.68,602.15
1770976800,602.16,602.81,598.24,601.58
1770984000,601.58,603.1,596.51,598.65
1770991200,598.65,615.38,595.38,610.33
1770998400,610.33,619.39,609.04,615.99
1771005600,615.98,621.29,614.01,618.14
1771012800,618.14,622.81,615.65,621.15
1771020000,621.14,621.39,617.88,618.94
1771027200,618.93,625.63,618.45,624.07
1771034400,624.06,624.06,616.72,617.5
1771041600,617.5,618.45,615.7,616.57
1771048800,616.57,622.39,615.97,622.35
1771056000,622.35,629.33,622.01,628.96
1771063200,628.96,633.79,626.32,633.37
1771070400,633.37,634.2,626.76,629.98
1771077600,629.98,637.24,629.4,634.73
1771084800,634.74,634.74,629.19,632.03
1771092000,632.03,633.31,629.97,632.84
1771099200,632.84,634.61,628.58,631.12
1771106400,631.11,634.48,630.8,632.77
1771113600,632.77,633.97,629,632.82
1771120800,632.82,633.93,627,633.4
1771128000,633.39,639.18,633.39,636.44
1771135200,636.45,642.49,634.8,639.86
1771142400,639.86,641.28,628.22,630.66
1771149600,630.67,631.11,626.21,629.26
1771156800,629.27,630.06,615.71,617.57
1771164000,617.57,623.4,617.07,621.52
1771171200,621.53,621.54,610.17,613.91
1771178400,613.91,615.31,608.82,611.79
1771185600,611.79,617.44,609.86,615.82
1771192800,615.82,617.04,611.66,615.16
1771200000,615.17,618.37,612.68,614.94
1771207200,614.94,616.48,611.38,613.46
1771214400,613.46,618.75,610.7,612.42
1771221600,612.42,615.06,610.4,613.39
1771228800,613.39,619.87,612.6,618.57
1771236000,618.57,620,613.53,618.75
1771243200,618.74,631.24,614.61,616.21
1771250400,616.2,618.22,604.49,607.51
1771257600,607.51,617.14,607.23,615.64
1771264800,615.64,618.31,614.24,616.73
1771272000,616.74,626.48,616.04,626.43
1771279200,626.42,628.2,625.12,627.19
1771286400,627.19,628.4,624.24,624.57
1771293600,624.57,631.86,621.25,626.99
1771300800,627,628.28,620.3,623.02
1771308000,623.01,625.08,622.02,622.74
1771315200,622.74,623.89,618.05,619.5
