time,open,high,low,close
1771466400,81.89,82.07,81.33,81.77
1771473600,81.77,82.01,81.38,81.9
1771480800,81.9,82.67,81.83,82.41
1771488000,82.4,82.42,81.12,81.21
1771495200,81.2,81.89,80.91,81.24
1771502400,81.24,81.31,79.61,80
1771509600,80,81.32,79.95,80.64
1771516800,80.63,81.93,79.92,80.48
1771524000,80.47,82.2,80.39,81.95
1771531200,81.94,82.37,81.68,82.07
1771538400,82.07,82.57,81.91,82.5
1771545600,82.5,83.54,82.33,83.03
1771552800,83.04,83.37,82.82,83.04
1771560000,83.05,83.75,82.38,83.27
1771567200,83.27,83.93,83.14,83.46
1771574400,83.45,84.5,83.3,84.19
1771581600,84.19,84.84,83.34,83.58
1771588800,83.58,84.03,81.77,82.19
1771596000,82.19,84.78,82.12,84.38
1771603200,84.38,84.96,82.82,84.49
1771610400,84.48,85.49,83.97,84.75
1771617600,84.75,85.23,84.29,84.55
1771624800,84.55,84.77,84.12,84.67
1771632000,84.68,84.85,84.34,84.68
1771639200,84.68,85.03,84.24,84.35
1771646400,84.35,84.59,84.14,84.48
1771653600,84.48,84.78,83.97,84.24
1771660800,84.24,85.2,84.19,84.91
1771668000,84.91,85.7,84.9,85.4
1771675200,85.4,85.96,85,85.85
1771682400,85.85,86.72,85.62,86.58
1771689600,86.59,86.68,85.82,86.25
1771696800,86.24,86.72,86.18,86.22
1771704000,86.21,86.21,85.27,85.84
1771711200,85.83,85.9,85.12,85.17
1771718400,85.17,85.43,84.76,85.32
1771725600,85.32,85.6,84.73,85.08
1771732800,85.08,85.35,84.81,84.98
1771740000,84.99,85.58,84.95,85.24
1771747200,85.25,85.26,84.87,85.04
1771754400,85.04,85.47,85,85.27
1771761600,85.28,85.33,83.71,83.98
1771768800,83.99,84.07,82.98,83.5
1771776000,83.49,83.63,82.82,83.06
1771783200,83.06,83.42,82.96,83.3
1771790400,83.3,83.58,82.94,83.5
1771797600,83.5,83.71,82.48,82.79
1771804800,82.8,82.85,77.49,77.98
1771812000,77.97,78.44,77.28,77.66
1771819200,77.66,78.08,77.15,77.85
1771826400,77.84,79.69,77.7,79.4
1771833600,79.4,80.54,78.53,80.46
1771840800,80.47,80.69,79.97,80.05
1771848000,80.06,81.13,79.86,80.54
1771855200,80.55,80.81,79.2,79.4
1771862400,79.39,79.8,77.27,78.31
1771869600,78.32,79.3,77.98,78.29
1771876800,78.28,78.73,77.85,78.38
1771884000,78.38,78.92,77.63,77.9
1771891200,77.91,78.53,75.74,77.67
1771898400,77.67,78.43,76.47,76.87
1771905600,76.88,77.36,76.11,76.64
1771912800,76.63,77.22,76.38,76.84
1771920000,76.85,77.2,76,76.65
1771927200,76.65,76.92,76.41,76.77
1771934400,76.78,77.05,76.02,76.55
1771941600,76.56,77.49,75.63,77.3
1771948800,77.3,78.5,77.23,77.98
1771956000,77.97,78.51,77.56,78.38
1771963200,78.38,78.9,78.12,78.55
1771970400,78.54,79.62,78.44,78.99
1771977600,78.99,82.57,78.73,82
1771984800,81.99,82.99,81.61,81.75
1771992000,81.75,82.43,80.98,81.3
1771999200,81.31,82.41,81.16,82.19
1772006400,82.19,82.7,81.93,82.54
1772013600,82.55,83.42,82.32,83.39
1772020800,83.38,84.44,82.89,83.82
1772028000,83.83,86.46,83.8,85.98
1772035200,85.98,88.94,85.97,88.56
1772042400,88.55,89.65,88,89.43
1772049600,89.43,92.1,88.97,89.85
1772056800,89.85,90.53,87.07,88.06
1772064000,88.05,89.27,87.84,88.42
1772071200,88.42,88.49,87.53,87.95
1772078400,87.95,89.05,87.22,87.76
1772085600,87.76,88.01,87.23,87.24
1772092800,87.24,88.71,87.22,88.32
1772100000,88.32,88.58,86.6,86.82
1772107200,86.82,88.08,86.72,87.62
1772114400,87.63,88.26,85.27,86.56
1772121600,86.57,86.75,84.34,84.9
1772128800,84.91,86.68,84.47,86.47
1772136000,86.47,86.87,85.73,85.94
1772143200,85.94,86.39,85.77,85.91
1772150400,85.91,86.15,85.19,86.15
1772157600,86.14,87.82,85.94,87.63
1772164800,87.63,88.29,87.4,87.54
1772172000,87.54,87.62,86.81,87.31
1772179200,87.31,87.93,86.23,86.33
1772186400,86.33,86.49,83.35,83.59
1772193600,83.59,83.76,81.95,83.08
1772200800,83.07,83.36,82.09,82.7
1772208000,82.7,82.7,81.11,81.84
1772215200,81.84,82.03,81.13,81.57
1772222400,81.57,81.87,80.84,81.2
1772229600,81.2,82.11,80.32,81.85
1772236800,81.84,82.27,81.59,81.78
1772244000,81.78,82.2,81.55,81.74
1772251200,81.75,81.9,81.21,81.56
1772258400,81.56,81.56,77.12,78.71
1772265600,78.7,78.73,77.74,78.42
1772272800,78.41,79.6,77.96,78.78
1772280000,78.78,80.98,78.59,80.81
1772287200,80.82,81.51,79.62,80.92
1772294400,80.91,81.53,80.5,81.38
1772301600,81.38,82.91,81.1,82.21
1772308800,82.22,85.05,81.97,84.49
1772316000,84.49,85.65,83.92,84.35
1772323200,84.35,87.5,84.25,86.75
1772330400,86.75,88.9,86.75,88.02
1772337600,88.02,88.26,86.87,87.26
1772344800,87.26,87.38,86.16,86.63
1772352000,86.63,86.83,84.81,85
1772359200,85,85.66,84.71,85.18
1772366400,85.18,86.98,84.51,86.08
1772373600,86.09,86.89,85.44,85.67
1772380800,85.67,86.1,83.18,83.9
1772388000,83.89,85,83.03,83.23
1772395200,83.23,83.27,81.69,82.94
1772402400,82.93,84.12,82.38,83.6
1772409600,83.61,86.18,83.48,84.61
1772416800,84.62,85.12,83.46,84.78
1772424000,84.78,84.84,83.81,84.23
1772431200,84.23,84.26,82.38,82.95
1772438400,82.96,84.12,82.37,83.64
1772445600,83.63,84.29,83.36,83.89
1772452800,83.88,84.15,82.92,83.08
1772460000,83.07,88.98,82.78,88.77
1772467200,88.77,90.29,86.39,87.61
1772474400,87.61,87.84,86.69,87.65
1772481600,87.65,88.08,86.85,87.54
1772488800,87.55,88.25,86.35,86.64
1772496000,86.65,87.32,86.11,86.17
1772503200,86.16,86.63,85.23,86.31
1772510400,86.31,86.82,85.38,85.8
1772517600,85.79,86.3,85.4,85.58
1772524800,85.58,85.77,83.94,84.31
1772532000,84.3,84.57,83.7,84.21
1772539200,84.22,85.37,83.19,83.63
1772546400,83.63,85.17,82.5,85.04
1772553600,85.03,87.34,84.15,85.18
1772560800,85.18,86.02,84.52,85.08
1772568000,85.08,85.46,84.17,85.12
1772575200,85.13,87.46,85.11,86.97
1772582400,86.98,88.08,86.28,87.26
1772589600,87.26,87.48,85.18,85.77
1772596800,85.77,85.97,84.78,85.68
1772604000,85.67,87.52,84.97,87.43
1772611200,87.43,91.48,86.98,90.53
1772618400,90.53,91.05,89.41,89.76
1772625600,89.76,90.17,88.69,89.99
1772632800,90,93.12,89.46,92.94
1772640000,92.94,93.15,90.66,91.54
1772647200,91.55,94.05,91.12,93.19
1772654400,93.19,93.76,92.15,92.34
1772661600,92.35,92.86,90.29,90.85
1772668800,90.86,91.42,89.74,89.98
1772676000,89.98,90.68,89.61,90.03
1772683200,90.03,90.74,89.9,90.18
1772690400,90.18,91.32,89.7,90.16
1772697600,90.16,91.94,89.66,91.18
1772704800,91.19,92.96,91,91.84
1772712000,91.84,92.22,90.41,90.84
1772719200,90.84,91.49,88.8,89.62
1772726400,89.61,89.63,87.91,88.12
1772733600,88.11,89.39,88,88.73
1772740800,88.72,89.85,88.54,89.11
1772748000,89.12,89.41,88.62,88.77
1772755200,88.78,89.27,88.02,89.13
1772762400,89.13,89.31,88.14,88.41
1772769600,88.4,88.59,87.51,87.9
1772776800,87.89,88.92,87.67,88.7
1772784000,88.7,88.7,87.17,87.5
1772791200,87.5,88,87.1,87.26
1772798400,87.25,87.27,85.5,85.59
1772805600,85.59,85.75,83.96,84.65
1772812800,84.65,85.02,83.64,84.21
1772820000,84.21,85.9,84.18,85.21
1772827200,85.21,85.47,84.44,84.72
1772834400,84.73,85.06,84.54,84.7
1772841600,84.69,85.07,84.52,84.71
1772848800,84.71,85.07,84.32,84.52
1772856000,84.53,84.56,84,84.34
1772863200,84.34,84.49,83.9,84.32
1772870400,84.33,84.69,84.12,84.58
1772877600,84.57,84.91,84.26,84.66
1772884800,84.66,84.78,84.13,84.31
1772892000,84.3,84.42,83.42,83.75
1772899200,83.75,84.08,83.5,83.61
1772906400,83.62,83.63,82.28,82.53
1772913600,82.52,83.3,82.51,83.28
