time,open,high,low,close
1772038800,2045.78,2082.1,2045.1,2074.21
1772042400,2074.29,2081.17,2058.22,2074.61
1772046000,2072.91,2074.51,2060.2,2072.07
1772049600,2071.72,2082.52,2061.35,2076.26
1772053200,2075.35,2146.15,2067.57,2101.38
1772056800,2105.52,2116.14,2075.42,2083.83
1772060400,2082.74,2089.42,2035.34,2058.01
1772064000,2055.46,2075.8,2049.26,2063.35
1772067600,2062.59,2068.58,2050.73,2059.93
1772071200,2057.76,2057.76,2039.93,2054.83
1772074800,2054.23,2059.56,2048.71,2055.95
1772078400,2055.85,2082.57,2053.92,2076.39
1772082000,2074.35,2075.67,2058.01,2067.17
1772085600,2066.42,2075.68,2061.22,2064
1772089200,2064.76,2069.03,2052.5,2055.24
1772092800,2056.3,2057.93,2047.76,2054.75
1772096400,2056.58,2076.86,2054.11,2076.08
1772100000,2076.4,2082.7,2063.26,2066.84
1772103600,2066.25,2067.09,2054.33,2058.23
1772107200,2060.3,2071.38,2056.93,2070.99
1772110800,2070.45,2073.37,2061.62,2065.81
1772114400,2064.05,2077.96,2037.46,2051.89
1772118000,2048.78,2052.89,2014.41,2034.3
1772121600,2035.69,2038.39,1982.19,1984.44
1772125200,1989.15,1997.37,1983.93,1990.5
1772128800,1988.83,2009.32,1977.01,2004.89
1772132400,2007.37,2033.02,2007.37,2031.12
1772136000,2032.29,2041.34,2023.17,2024.52
1772139600,2022.68,2035.19,2020.25,2031.19
1772143200,2030.77,2038.07,2027.7,2034.13
1772146800,2031.36,2034.54,2025.63,2027.68
1772150400,2026.84,2031.52,2010.14,2014.64
1772154000,2014.11,2022.58,2001.83,2021.86
1772157600,2022.65,2033.86,2020.16,2026.85
1772161200,2027.15,2051.52,2020.01,2045.64
1772164800,2046.98,2063.55,2041.81,2043.58
1772168400,2043.7,2049.11,2040.41,2042.21
1772172000,2042.27,2042.51,2029.98,2037.11
1772175600,2037.84,2041.48,2023.27,2032.49
1772179200,2032.89,2045.2,2030.1,2034.01
1772182800,2035.46,2041.74,2010.49,2011.42
1772186400,2011.83,2013.88,1980.31,1982.51
1772190000,1984.09,1984.9,1956.08,1963.11
1772193600,1961.13,1968.77,1951.07,1960.7
1772197200,1962.09,1968.1,1940.18,1963.8
1772200800,1963.7,1963.7,1941.1,1944.14
1772204400,1952.16,1960.52,1943.19,1949.37
1772208000,1947.63,1949.21,1926.18,1927.61
1772211600,1929.45,1935.05,1910.42,1933.61
1772215200,1933.44,1933.44,1915.54,1918.01
1772218800,1918.72,1924.52,1913.53,1921.02
1772222400,1922.02,1926.66,1921.57,1924.28
1772226000,1922.37,1933.32,1917.98,1921.84
1772229600,1922.59,1925.64,1887.02,1922.3
1772233200,1919.84,1933.05,1919.84,1929.78
1772236800,1929.67,1937.12,1925.28,1933.19
1772240400,1933.33,1935.86,1921.19,1925.21
1772244000,1926.17,1932.61,1922.96,1931.04
1772247600,1931.32,1931.46,1921.85,1924.24
1772251200,1924.99,1927.16,1917.06,1925.09
1772254800,1925.65,1928.54,1915.66,1920.85
1772258400,1920.24,1920.96,1838.78,1843.64
1772262000,1845.66,1883.54,1844.39,1866.69
1772265600,1864.5,1867.17,1849.02,1853.28
1772269200,1853.67,1863.52,1846.51,1855.49
1772272800,1854.42,1865.87,1849.79,1865.48
1772276400,1865.42,1880.96,1862.48,1863.96
1772280000,1865.99,1873.95,1863.76,1869.12
1772283600,1871.12,1907,1866.47,1905.9
1772287200,1913.5,1916.77,1885.4,1888.54
1772290800,1889.27,1902.56,1875.22,1900.29
1772294400,1898.1,1909.1,1893.15,1905.72
1772298000,1903.9,1910.99,1888.43,1908.04
1772301600,1905.57,1946.9,1901.76,1936.78
1772305200,1935.11,1955.13,1923.08,1947.58
1772308800,1944.7,1971.21,1939.94,1966.42
1772312400,1966.82,1967.49,1947.26,1958.11
1772316000,1960.88,1985.71,1955.79,1966.51
1772319600,1967.01,1969.68,1958.45,1964.93
1772323200,1966.13,1968.76,1955.1,1963.33
1772326800,1958.88,2015.16,1945.28,2012.33
1772330400,2022.87,2051.54,2016.78,2033.39
1772334000,2034.39,2039.38,2018.51,2023.09
1772337600,2025.75,2028.98,1999.88,2015.42
1772341200,2016.48,2023.01,2010.56,2012.06
1772344800,2012.56,2012.56,1989.56,1999.86
1772348400,1999.65,2009.87,1993.63,2007.77
1772352000,2007.72,2009.82,1981.34,1987.31
1772355600,1985.88,1996.14,1978.8,1980.41
1772359200,1982.26,1992.73,1973.74,1984.51
1772362800,1985.84,1989.7,1983.47,1984.53
1772366400,1983.71,1988,1977.33,1978.92
1772370000,1978.92,2021.06,1970.24,2006.82
1772373600,2012.27,2026.15,1994.91,2000.95
1772377200,2000.8,2015.46,1993.67,1993.67
1772380800,1993.04,2007.78,1964.83,1974.14
1772384400,1975.1,1975.36,1958.19,1962.12
1772388000,1963.78,1996.44,1963.78,1976.13
1772391600,1975.83,1976.49,1949.94,1955
1772395200,1954.2,1954.93,1908.78,1914.08
1772398800,1915.59,1932.2,1912.59,1929.01
1772402400,1929.4,1970.43,1916.79,1924.23
1772406000,1926.17,1947.02,1921.72,1940.28
1772409600,1939.89,1965.4,1938.57,1960.86
1772413200,1960.53,1984.83,1960.53,1964.43
1772416800,1965.09,1965.09,1941.03,1955.54
1772420400,1952.77,1979.47,1949.07,1972.05
1772424000,1971.56,1979.46,1969.1,1972.72
1772427600,1971.65,1983.03,1963.75,1971.4
1772431200,1970.64,1970.64,1939.4,1944.4
1772434800,1943.39,1944.05,1925.62,1942.32
1772438400,1939.29,1951.37,1923.71,1949.62
1772442000,1949.53,1967.82,1947.74,1948.4
1772445600,1948.18,1955.93,1945.13,1952.4
1772449200,1950.88,1953.64,1935.98,1948.5
1772452800,1947.78,1948.65,1931.66,1938.87
1772456400,1938.43,1943.17,1922.82,1928
1772460000,1927.42,1983.82,1922.82,1979.72
1772463600,1974.68,2064.11,1974.01,2047.81
1772467200,2047.04,2088.7,2044.56,2064.82
1772470800,2065.49,2065.49,2027.64,2041.29
1772474400,2038.56,2040.69,2027.08,2029.6
1772478000,2030.55,2047.37,2023.14,2044.42
1772481600,2042.88,2056.45,2029.29,2036.27
1772485200,2033.7,2048.07,2030.75,2043.24
1772488800,2044.03,2049.57,2042.74,2048.17
1772524800,1920,1988.43,1920,1953.71
1772528400,1957.02,1967.24,1957.02,1964.7
1772535600,1962.36,1966.28,1957.87,1966.28
1772539200,1963.02,1986.77,1963.02,1969.32
1772542800,1959.28,1959.8,1945.35,1948.81
1772546400,1952.15,1970.67,1936.06,1943.04
1772550000,1943.93,1969.49,1933.02,1969.49
1772553600,1981.59,2013.49,1961.92,1984.8
1772557200,1973.62,1983.03,1964.53,1981.74
1772560800,1982.35,2000.24,1970.72,1988.76
1772564400,1989.36,1995.22,1980.3,1987.31
1772571600,1962.49,1962.49,1962.49,1962.49
1772578800,1996,2000.54,1988.5,1988.5
1772582400,1981.74,1982.69,1963.66,1977.74
1772586000,1976.25,1996.28,1976.25,1983.94
1772589600,1981.94,1981.94,1971.11,1973.93
1772593200,1978.51,1978.51,1946.94,1960.64
1772596800,1958.51,1961.27,1952.01,1956.29
1772600400,1961.2,1972.29,1956.64,1969.43
1772604000,1965.1,1982.51,1965.1,1982.51
1772607600,1987.69,2007.26,1986.59,2005.73
1772611200,2013.87,2063.77,2004.73,2062.55
1772614800,2063.57,2080.49,2058.61,2080.49
1772618400,2079,2079.08,2074.61,2074.61
1772622000,2073.45,2073.45,2056.94,2056.94
1772625600,2054.38,2054.38,2041.3,2051.05
1772629200,2056.06,2063.59,2056.06,2063.59
1772632800,2063.59,2096.97,2063.59,2083.78
1772636400,2088.42,2153.91,2087.23,2150.07
1772640000,2143.8,2156.19,2137.16,2144.23
1772643600,2143.33,2155.98,2135.6,2150.52
1772647200,2150.52,2160.93,2141.57,2160.92
1772650800,2177.62,2198.37,2177.62,2181.22
1772654400,2180.29,2180.29,2156.96,2156.96
1772658000,2155.07,2155.07,2148.55,2152.46
1772661600,2158.46,2158.46,2136.81,2136.81
1772665200,2130.02,2130.02,2129.88,2129.88
1772668800,2128.7,2129.49,2128.7,2129.49
1772672400,2138.95,2138.95,2110.81,2110.81
1772676000,2127.01,2131.39,2127.01,2127.02
1772679600,2122.04,2122.57,2111.32,2119.79
1772683200,2119.79,2135.39,2119.79,2135.39
1772686800,2124.77,2124.77,2117.79,2119.06
1772690400,2114.4,2115.6,2114.4,2115.6
1772694000,2130.06,2130.07,2098.7,2098.7
1772697600,2100.22,2102.93,2099.68,2102.93
1772701200,2126.99,2128.32,2125.55,2125.55
1772704800,2131.3,2157.41,2131.3,2155.62
1772708400,2157.98,2157.98,2140.92,2140.92
1772712000,2132.27,2132.27,2130.61,2130.61
1772715600,2126.93,2126.94,2111.2,2117.03
1772719200,2121.85,2129.59,2096.75,2112.88
1772722800,2118.41,2118.41,2071.84,2079.49
1772726400,2084.83,2084.83,2061.52,2081.74
1772730000,2081.74,2081.74,2054.88,2054.88
1772733600,2066.9,2072.34,2066.9,2068.38
1772737200,2082.26,2082.8,2077.52,2077.52
1772740800,2075.97,2090.5,2075.97,2090.5
1772744400,2091.71,2091.71,2091.71,2091.71
1772751600,2081.84,2082.32,2075.97,2075.97
1772755200,2072.93,2072.93,2072.93,2072.93
1772758800,2077.02,2077.05,2072.47,2072.47
1772762400,2087.37,2093.02,2087.37,2093.02
1772766000,2083.92,2086.57,2078.08,2083.51
1772769600,2082.07,2085.22,2060,2070.05
1772773200,2070.03,2073.33,2060.73,2067.98
1772776800,2064.57,2079.4,2064.57,2074.26
1772780400,2074.39,2084.62,2070.45,2084.62
1772784000,2081.37,2081.37,2075.51,2075.66
1772787600,2074.89,2076.69,2050,2056.48
1772791200,2060.98,2060.98,2060.98,2060.98
1772794800,2060.98,2066.49,2051.65,2051.65
1772798400,2050.72,2054.29,2039.46,2043.25
1772802000,2050,2059.13,2028.14,2028.14
1772805600,2018.59,2020.55,1980.94,1980.94
1772809200,1985.13,1994.5,1971.45,1971.46
1772812800,1969.99,1977.44,1967.83,1971.98
